name,description,sku,barcode,category_id,location_id,location,min_stock,max_stock,purchase_price,sale_price,tax_rate,status
EMPAQUE DE CILINDRO,,JE521030,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,13.3,20,0,active
EMPAQUE DE CILINDRO,,JE521030-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-W,5,,13.3,20,0,active
PISTON COMPLETO,,JE521215,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,209.3,314,0,active
RODAMIENTO DE BOLAS 22X56X16 CIGÜENAL,,JE531001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-D,5,,88.2,132,0,active
RODAMIENTO DE BOLAS 22X56X16 CIGÜENAL,,JE531001-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,88.2,132,0,active
RESORTE DE ARRANQUE,,JE541008,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-A,5,,6.3,10,0,active
INYECTOR DE ACEITE,,JE541051,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,15.4,23,0,active
EMPAQUE DE CUBIERTA DE MAGNETO,,JE541240,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,9.8,15,0,active
EMPAQUE DE CUIBERTA DE EMBRAGUE,,JE541241,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,16.8,25,0,active
EJE DE EMBRAGUE,,JE541271,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,25.2,38,0,active
EJE DE TRANSMISION ENTRADA  COMPLETO,,JE551012,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A02E09-B,5,,279.3,419,0,active
PINON DE SEGUNDA CONDUCTOR,,JE551200,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,34.3,51,0,active
PINON DE TERCERA CONDUCTOR,,JE551201,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,62.3,93,0,active
PINON DE 4ta EJE CONDUCTOR,,JE551202,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,65.8,99,0,active
PINON DE SEGUNDA CONDUCIDO,,JE551205,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,47.6,71,0,active
PINON DE TERCERA CONDUCIDO,,JE551206,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,71.4,107,0,active
PINON DE PRIMERA CONDUCIDO,,JE551215,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,77,115,0,active
PINON DE CUARTA CONDUCIDO,,JE551216,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,65.8,99,0,active
VARILLA DE EMPUJE,,JE551401,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,9.8,15,0,active
EMPUJADOR DE EMBRAGUE,,JE551408,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,13.3,19,0,active
PORTA DISCO DE EMBRAGUE,,JE551413,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,128.1,192,0,active
PLATO PRESOR DE EMBRAGUE,,JE551414,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,77,116,0,active
LEVA DE TAMBOR DE CAMBIOS 5TA,,JE561005,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,16.8,25,0,active
FILTRO DE ACEITE,,JE571007,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E07-D,5,,55.3,83,0,active
MANGUERA DE RADIADOR SALIDA,,JE571216,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,158.9,238,0,active
MANGUERA DE RADIADOR ENTRADA,,JE571219,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-A,5,,162.4,244,0,active
JUNTA DE SILENCIADOR,,JE591002,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,02A04E15-A,5,,10.5,16,0,active
RESORTE DE ARRANQUE,,JE621003,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-A,5,,6.3,9,0,active
MANGO DE PATADA,,JE621004,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-A,5,,7,11,0,active
PINON DE ARRANQUE,,JE621008,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,62.3,93,0,active
RODAMIENTO DE AGUJA PARA PINON DE ARRANQUE,,JE621403,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,18.2,27,0,active
RODAMIENTO DE AGUJA PINON DE EMBRAGUE,,JE621411,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,77,116,0,active
CDI JE,,JECG0125,,30f44485-993f-4c1c-abcf-fe29f72fe789,,02A02E10-B,5,,48,65,0,active
CDI JE,,JEGY6125,,30f44485-993f-4c1c-abcf-fe29f72fe789,,02A02E10-B,5,,39,60,0,active
PAR DE BALATAS JE,,JEPARNBA,,30f44485-993f-4c1c-abcf-fe29f72fe789,,02A02E10-C,5,,28,40,0,active
CDI JE,,JETBT1104,,30f44485-993f-4c1c-abcf-fe29f72fe789,,02A02E10-B,5,,48,65,0,active
ARO RUEDA DELANTERA,,JF131011,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A03E11-D,5,,1323,1985,0,active
DISCO DE FRENO DEL. DIAM 260mm,,JF131800,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E14-A,5,,454.3,681,0,active
BOMBA MASTER DE FRENO DEL.,,JF131807,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,319.2,478,0,active
SOPORTE DE TUBO DE MANUBRIO DER,,JF151027,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,244.3,366,0,active
SOPORTE Y MANIJA DE EMBRAGUE,,JF161008,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,125.3,188,0,active
PEDAL DE FRENO POSTERIOR,,JF161009,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,104.3,156,0,active
CABLE DE EMBRAGUE,,JF161201,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,74.9,113,0,active
CABLE DE ACELERADOR,,JF161202,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,62.3,93,0,active
CABLE DE ACELERADOR,,JF161203,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,62.3,93,0,active
GUARDABARRO POSTERIOR,,JF181464,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-B,5,,107.8,162,0,active
BASE DE GUARDABARRO POSTERIOR,,JF181466,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-B,5,,155.4,233,0,active
PROTECTOR DE PIERNA IZQ.,,JF231214,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,69.3,104,0,active
PROTECTOR DE PIERNAS IZQUIERDO,,JF231237,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,69.3,104,0,active
KIT DE CHAPS,,JF232606,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,230.3,345,0,active
FAROL DELANTERO,,JF401017,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-D,5,,784,1176,0,active
REGULADOR DE VOLTAJE,,JF402000,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,272.3,408,0,active
GUIA DE BUJIA,,JF511052,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,28.7,43,0,active
EJE DE LEVAS,,JF511228,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,244.3,366,0,active
BIELA,,JF531007,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,287,431,0,active
ABRAZADERA DE CARBURADOR,,JF581209,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,13.3,20,0,active
ABRAZADERA DE CARBURADOR,,JF581209-1,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,13.3,20,0,active
JEBE DE PORTAROSETA,,JG131219,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-A,5,,74.9,112,0,active
JEBE DE PORTAROSETA,,JG131219-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,74.9,112,0,active
TANQUE DE RESERVA LIQ. FRENO,,JG131821,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,20.3,30,0,active
MANIJA DE EMBRAGUE,,JG161008,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,44.8,67,0,active
MANIJA DE FRENO DEL,,JG161010,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,77,116,0,active
SENSOR DE TEMPERATURA,,JG351400,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,81.2,122,0,active
ARANDELA DE GOMA PARA CULATA,,JG511021,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,6.3,9,0,active
PERNO ESPECIAL,,JG511022,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,7.7,12,0,active
EMPAQUE DE CILINDRO,,JG521008,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,11.9,18,0,active
PINON DE CIGÜENAL 17T,,JG531027,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,44.8,67,0,active
ARANDELA DE CIGÜENAL,,JG531039,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,4.9,7,0,active
EMPAQUE DE MONOBLOCK,,JG541041,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,77,116,0,active
COLLAR,,JG551010,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,27.3,41,0,active
ARANDELA DE EMBRAGUE,,JG551428,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,VITRINAB2-A,5,,4.9,7,0,active
FILTRO DE ACEITE,,JG571014,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E07-D,5,,58.8,88,0,active
FILTRO DE ACEITE,,JG571014-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,03A01TE01-B,5,,58.8,88,0,active
FILTRO DE MALLA DE ACEITE,,JG571024,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,15.4,23,0,active
FILTRO DE MALLA DE ACEITE,,JG571024-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-C,5,,15.4,23,0,active
EMPAQUE DE SILENCIADOR,,JG591039,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,27.3,41,0,active
EMPAQUE DE ESCAPE,,JG591070,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,25.2,38,0,active
RETEN DE BOMBA DE AGUA,,JG601007,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,36.4,55,0,active
ORING CUBIERTA BOMBA DE AGUA,,JG601012,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,30.8,46,0,active
ROTOR DE BOMBA DE AGUA,,JG601013,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,13.3,20,0,active
MOTOR DE ARRANQUE,,JH351603,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-C,5,,415.1,623,0,active
MOTOR DE ARRANQUE,,JH351603-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,202,300,0,active
AMARRILLA,,JH511207,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,86.8,130,0,active
BALANCIN,,JH511210,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-B,5,,99.4,149,0,active
EJE DE BALANCIN,,JH511212,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-A,5,,9.8,15,0,active
EJE DE BALANCIN,,JH511212-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB3-B,5,,9.8,15,0,active
EMPAQUE DE CILINDRO,,JH521007,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,8.4,13,0,active
EMPAQUE DE CARTER CENTRAL,,JH541015,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-W,5,,17.5,26,0,active
RESORTE DE LEVA INTERNA DE EMBRAGUE,,JH541210,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,3.5,5,0,active
PINON DE ARRASTRE 15T,,JH551209,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E05-C,5,,41.3,62,0,active
PINON DE EMBRAGUE DE ARRANCADOR,,JH621403,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-B,5,,156.8,235,0,active
PINON DE EMBRAGUE DE ARRANCADOR,,JH621403-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,156.8,235,0,active
JEBE DE ESTRIBO DE PASAJERO,,JK113008,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-W,5,,11.2,17,0,active
RELAY DE ARRANQUE,,JK351600,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-C,5,,102.2,154,0,active
AMORTIGUADOR CUBIERTA DE EMBRAGUE,,JK541212,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-B,5,,30.8,46,0,active
JEBE DE TAPA DE MAGNETO,,JK541213,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-B,5,,34.3,51,0,active
ESTRIBO POSTERIOR DERECHO,,JL113016,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,41.3,62,0,active
GUIA DE CADENA DE TRANSMISION,,JL122003,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,38.5,58,0,active
AMORTIGUADOR POSTERIOR MONO ,,JL122006,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-W,5,,896,1344,0,active
DISCO DE FRENO DELANTERO,,JL131005,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E14-A,5,,482.3,723,0,active
PASTILLAS DE FRENO DELANTERA,,JL131832,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E06-A,5,,77,116,0,active
DISCO DE FRENO POST. DIAM. 230mm.,,JL131930,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E14-A,5,,454.3,681,0,active
BOMBA MASTER DE FRENO,,JL131931,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,258.3,387,0,active
TUBO DE SOPORTE MANUBRIO IZQ.,,JL151021,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,88.2,132,0,active
KIT DE CHAPAS,,JL151023,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,279.3,419,0,active
TUBO DE SOPORTE MANUBRIO DER.,,JL151034,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,88.2,132,0,active
MANILLAR MANUBRIO,,JL151035,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,37.8,57,0,active
GRIP IZQUIERDO,,JL161003,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,34.3,51,0,active
CABLE DE EMBRAGUE,,JL161200,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,79.1,119,0,active
GRIFO DE COMBUSTIBLE,,JL171800,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,77,116,0,active
PERILLA DE GRIFO DE COMBUSTIBLE,,JL171801,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,15.4,23,0,active
FILTRO DE COMBUSTIBLE,,JL171802,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,36.4,55,0,active
PARABRISAS,,JL181008,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-C,5,,88.2,132,0,active
MARCO DE FARO DELANTERO,,JL181203,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-B,5,,88.2,132,0,active
ASIENTO DELANTERO,,JL191001,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-D,5,,310.8,466,0,active
SUJETADOR IZQUIERDO DE PISADERA,,JL231404,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,96.6,145,0,active
SUJETADOR DERECHO DE PISADERA,,JL231405,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,96.6,145,0,active
ESPEJO IZQUIERDO,,JL231600,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,77,116,0,active
ESPEJO IZQUIERDO,,JL231600-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,77,116,0,active
ESPEJO DERECHO,,JL231601,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,77,116,0,active
ESPEJO DERECHO,,JL231601-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,77,116,0,active
ESTATOR,,JL351003,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,342.3,513,0,active
CDI,,JL351200,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,454.3,681,0,active
BUJIA M12,,JL351218,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,41.3,62,0,active
BUJIA ROUSER,,JL351218-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,41.3,62,0,active
DIRECCIONAL POSTERIOR IZQUIERDO,,JL401003,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,69.3,104,0,active
DIRECCIONAL POSTERIOR DERECHO,,JL401004,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,69.3,104,0,active
DIRECCIONAL DELANTERO IZQUIERDO,,JL401005,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-C,5,,69.3,104,0,active
COMANDO IZQUIERDO,,JL401400,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,202.3,303,0,active
COMANDO DERECHO,,JL401405,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,202.3,303,0,active
SWITCH DE FRENO POSTERIOR,,JL401406,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,23.1,35,0,active
REGULADOR DE VOLTAJE,,JL402001,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,376.6,565,0,active
REGULADOR DE VOLTAJE,,JL402003,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,693,1040,0,active
TABLERO DE VELOCIMETRO,,JL402400,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,1252.3,1878,0,active
RELAY INTERLOCK,,JL403000,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,60.2,90,0,active
EMPAQUE DE CUBIERTA DE CULATA,,JL511001,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,57.4,87,0,active
VALVULA DE ADMISION,,JL511010,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,71.4,107,0,active
VALVULA DE ESCAPE,,JL511011,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,71.4,107,0,active
EMPAQUE DE CULATA,,JL511022,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,111.3,167,0,active
CADENA DE LEVAS,,JL511222,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,135.1,203,0,active
EMPAQUE DE CUBIERTA MAGNETO,,JL541208,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,20.3,31,0,active
VISOR NIVEL DE ACEITE,,JL541227,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E07-A,5,,20.3,30,0,active
EMPAQUE DE CUBIERTA DE EMBRAGUE,,JL541277,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,21.7,33,0,active
PEDAL DE CAMBIOS,,JL561205,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,97.3,146,0,active
PEDAL DE CAMBIOS,,JL561400,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,97.3,146,0,active
PERNO PEDAL DE CAMBIO,,JL561409,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,11.2,17,0,active
ELEMENTO DE FILTRO DE AIRE,,JL581009,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-B,5,,88.2,132,0,active
TANQUE DE RESERVA RADIADOR,,JL601235,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,79.1,119,0,active
TERMOSTATO,,JL601237,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,139.3,209,0,active
RADIADOR,,JL601251,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A03E11-W,5,,1352.4,2028,0,active
ACOPLADOR 4 HUECOS RUEDA POST. NEGRO,,JN131203,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,130.2,195,0,active
MORDAZA FRENO FRONTAL PLATEADO,,JN131806,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E07-C,5,,482.3,723,0,active
PAR DE BALATAS DE FRENO,,JN131812,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A03E11-W,5,,67.2,101,0,active
RELAY DE ARRANCADOR,,JN351604,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,02A04E15-A,5,,102.9,155,0,active
REGULADOR DE VOLTAJE,,JN402000,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,155.4,233,0,active
REGULADOR DE VOLTAJE,,JN402000-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-B,5,,155.4,233,0,active
ESTATOR,,JP351007,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,383.6,575,0,active
ESTATOR,,JP351007-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,383.6,575,0,active
DISCO DE FRENO DELANTERO,,JR131026,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E14-C,5,,629.3,944,0,active
PROTECTOR DE PIERNA IZQ.,,JR231202,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,69.3,104,0,active
PROTECTOR DE PIERNA DER.,,JR231203,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,69.3,104,0,active
METALES DE BIELA,,JU531021,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,25.9,39,0,active
EMBRAGUE COMPLETO,,JU551413,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,783.3,1175,0,active
BOMBA DE ACEITE,,JU571000,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,132.3,198,0,active
AMORTIGUADOR POSTERIOR NEGRO,,JV122037,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,303.1,455,0,active
RESORTE DE PEDAL DE FRENO,,JV161014,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-C,5,,7,11,0,active
GUARDABARRO POSTERIOR,,JV181408,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-D,5,,111.3,167,0,active
ESCARPIN DE GUARDABARRO POSTERIOR,,JV181410,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-A,5,,17.5,26,0,active
ASIENTO DE BOXER LINEAS,,JV191001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A03E11-D,5,,551.6,828,0,active
BOBINA DE ALTA,,JV351204,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-C,5,,55.3,83,0,active
BOBINA DE ALTA,,JV351204-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E15-A,5,,55.3,83,0,active
CLAXON,,JV401602,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,58.1,87,0,active
AMARRILLA,,JV521003,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-C,5,,63,95,0,active
TAPON DE COLADOR DE ACEITE,,JV541006,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,13.3,20,0,active
TAPON DE COLADOR DE ACEITE,,JV541006-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-A,5,,13.3,20,0,active
EJE DE EMBRAGUE,,JV541208,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-B,5,,23.8,36,0,active
